row_id,order_date,region,product_name,budget
7556,2020-05-10 00:00:00,East,DIXON Ticonderoga Erasable Checking Pencils,22.32
7557,2023-11-27 00:00:00,Central,Xerox 1909,158.28
7558,2023-11-27 00:00:00,Central,GBC DocuBind P100 Manual Binding Machine,497.94
7559,2020-11-01 00:00:00,East,Kensington 7 Outlet MasterPiece Power Center,533.94
7560,2020-11-01 00:00:00,East,Xerox 1934,167.94
7561,2020-11-01 00:00:00,East,"Master Big Foot Doorstop, Beige",31.68
7562,2022-12-30 00:00:00,East,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",170.786
7563,2022-09-03 00:00:00,Central,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",198.744
7564,2023-10-05 00:00:00,West,Logitech MX Performance Wireless Mouse,63.824
7565,2022-01-30 00:00:00,West,Global Deluxe High-Back Office Chair in Storm,435.168
7566,2022-01-30 00:00:00,West,O'Sullivan 2-Shelf Heavy-Duty Bookcases,48.58
7567,2023-04-21 00:00:00,Central,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,47.976
7568,2023-04-21 00:00:00,Central,Xerox 230,20.736
7569,2020-12-05 00:00:00,West,Prang Colored Pencils,26.46
7570,2020-12-05 00:00:00,West,Xerox 1933,49.12
7571,2020-12-05 00:00:00,West,Advantus Plastic Paper Clips,15
7572,2020-10-21 00:00:00,South,"Eldon Base for stackable storage shelf, platinum",194.7
7573,2020-10-21 00:00:00,South,Hon 2111 Invitation Series Straight Table,591.32
7574,2020-10-21 00:00:00,South,SANFORD Liquid Accent Tank-Style Highlighters,2.84
7575,2021-12-08 00:00:00,West,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",221.96
7576,2021-12-08 00:00:00,West,WD My Passport Ultra 500GB Portable External Hard Drive,236
7577,2020-11-02 00:00:00,West,"Maxell 74 Minute CD-R Spindle, 50/Pack",41.94
7578,2020-11-02 00:00:00,West,Samsung Rugby III,52.792
7579,2022-12-18 00:00:00,Central,Hon Every-Day Series Multi-Task Chairs,563.94
7580,2021-11-23 00:00:00,East,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",2625.12
7581,2021-11-23 00:00:00,East,Newell 315,17.94
7582,2021-08-13 00:00:00,East,Fellowes High-Stak Drawer Files,422.856
7583,2021-04-16 00:00:00,East,Novimex Turbo Task Chair,127.764
7584,2020-03-21 00:00:00,South,Samsung Galaxy S4 Active,3499.93
7585,2020-03-21 00:00:00,South,Avery 492,14.4
7586,2020-03-21 00:00:00,South,Xerox 1919,122.97
7587,2020-03-21 00:00:00,South,American Pencil,9.32
7588,2020-03-21 00:00:00,South,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",122.94
7589,2023-11-16 00:00:00,West,DAX Cubicle Frames - 8x10,17.31
7590,2021-09-25 00:00:00,Central,Boston KS Multi-Size Manual Pencil Sharpener,128.744
7591,2022-09-05 00:00:00,East,"6"" Cubicle Wall Clock, Black",58.248
7592,2022-09-05 00:00:00,East,"Global Task Chair, Black",71.246
7593,2022-09-05 00:00:00,East,Newell 329,7.872
7594,2022-09-05 00:00:00,East,Global Comet Stacking Arm Chair,887.271
7595,2023-04-20 00:00:00,Central,Premium Transparent Presentation Covers by GBC,146.86
7596,2023-04-20 00:00:00,Central,Cardinal EasyOpen D-Ring Binders,36.56
7597,2021-06-15 00:00:00,West,Jabra SPEAK 410,225.576
7598,2020-09-17 00:00:00,West,Newell 313,5.248
7599,2020-09-17 00:00:00,West,Boston 16701 Slimline Battery Pencil Sharpener,38.256
7600,2020-09-17 00:00:00,West,Riverleaf Stik-Withit Designer Note Cubes,40.24
7601,2020-09-17 00:00:00,West,Plantronics Single Ear Headset,29.925
7602,2020-09-17 00:00:00,West,Xerox 1960,148.704
7603,2020-09-17 00:00:00,West,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",55.92
7604,2022-07-08 00:00:00,East,Xerox 213,12.96
7605,2022-05-27 00:00:00,Central,36X48 HARDFLOOR CHAIRMAT,25.176
7606,2022-05-27 00:00:00,Central,G.E. Halogen Desk Lamp Bulbs,5.584
7607,2022-05-27 00:00:00,Central,Standard Rollaway File with Lock,1297.368
7608,2023-12-24 00:00:00,Central,Economy Rollaway Files,264.32
7609,2023-05-03 00:00:00,West,Xerox 2,25.92
7610,2023-05-03 00:00:00,West,Newell 350,22.96
7611,2020-02-22 00:00:00,West,Xerox 220,19.44
7612,2021-02-08 00:00:00,Central,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",9.54
7613,2021-02-08 00:00:00,Central,"Advantus Push Pins, Aluminum Head",5.81
7614,2021-02-08 00:00:00,Central,"Sanford Colorific Colored Pencils, 12/Box",5.76
7615,2021-08-24 00:00:00,East,"DAX Value U-Channel Document Frames, Easel Back",14.91
7616,2020-11-30 00:00:00,South,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",6.642
7617,2022-12-10 00:00:00,East,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",18.54
7618,2022-12-10 00:00:00,East,Fellowes PB200 Plastic Comb Binding Machine,679.96
7619,2023-10-27 00:00:00,West,Chromcraft Rectangular Conference Tables,189.576
7620,2023-10-27 00:00:00,West,Griffin GC17055 Auxiliary Audio Cable,71.96
7621,2020-11-25 00:00:00,West,Logitech Mobile Speakerphone P710e - speaker phone,539.92
7622,2020-11-25 00:00:00,West,Hon GuestStacker Chair,725.344
7623,2020-11-25 00:00:00,West,Staples in misc. colors,7.44
7624,2020-07-14 00:00:00,East,Belkin 7 Outlet SurgeMaster II,39.48
7625,2021-05-23 00:00:00,Central,Harmony Air Purifier,850.5
7626,2021-05-23 00:00:00,Central,Westinghouse Clip-On Gooseneck Lamps,75.33
7627,2021-11-21 00:00:00,West,Fellowes Command Center 5-outlet power strip,325.632
7628,2021-11-21 00:00:00,West,Belkin Standard 104 key USB Keyboard,23.344
7629,2021-11-21 00:00:00,West,Avery 506,16.52
7630,2020-03-30 00:00:00,Central,Airmail Envelopes,335.72
7631,2020-03-30 00:00:00,Central,Innergie mMini Combo Duo USB Travel Charging Kit,251.944
7632,2020-03-30 00:00:00,Central,"Global Stack Chair without Arms, Black",127.302
7633,2023-12-29 00:00:00,South,DMI Arturo Collection Mission-style Design Wood Chair,1207.84
7634,2023-12-29 00:00:00,South,GBC ProClick Spines for 32-Hole Punch,12.53
7635,2023-12-29 00:00:00,South,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,34.58
7636,2023-12-29 00:00:00,South,"Global Leather and Oak Executive Chair, Black",300.98
7637,2023-12-29 00:00:00,South,Harbour Creations Steel Folding Chair,258.75
7638,2023-03-02 00:00:00,East,Newell 34,59.52
7639,2023-03-02 00:00:00,East,Staple envelope,57.96
7640,2023-03-02 00:00:00,East,"Bush Cubix Collection Bookcases, Fully Assembled",441.96
7641,2023-03-02 00:00:00,East,Easy-staple paper,68.04
7642,2022-10-06 00:00:00,West,Zebra GK420t Direct Thermal/Thermal Transfer Printer,703.71
7643,2022-10-06 00:00:00,West,Recycled Easel Ring Binders,17.904
7644,2022-10-06 00:00:00,West,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",11.976
7645,2022-10-06 00:00:00,West,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",67.96
7646,2021-04-05 00:00:00,West,GuestStacker Chair with Chrome Finish Legs,892.224
7647,2020-09-09 00:00:00,South,"3D Systems Cube Printer, 2nd Generation, White",1299.99
7648,2022-03-15 00:00:00,West,Avery Round Ring Poly Binders,4.544
7649,2022-03-15 00:00:00,West,Global Comet Stacking Arm Chair,1352.032
7650,2021-12-27 00:00:00,East,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",1548.99
7651,2021-12-27 00:00:00,East,Staple envelope,19.872
7652,2023-08-07 00:00:00,Central,Logitech K350 2.4Ghz Wireless Keyboard,119.448
7653,2023-08-07 00:00:00,Central,Safco Industrial Shelving,118.16
7654,2021-03-22 00:00:00,South,Newell 316,19.56
7655,2021-11-30 00:00:00,West,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",80.96
7656,2021-11-30 00:00:00,West,Xerox 1997,25.92
7657,2020-04-15 00:00:00,West,Belkin F9G930V10-GRY 9 Outlet Surge,106.96
7658,2020-04-15 00:00:00,West,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",187.76
7659,2023-07-30 00:00:00,East,GBC ProClick Punch Binding System,76.776
7660,2023-06-01 00:00:00,Central,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",53.9
7661,2020-01-07 00:00:00,Central,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",76.728
7662,2020-01-07 00:00:00,Central,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",10.43
7663,2023-09-29 00:00:00,West,Newell 334,99.2
7664,2023-09-13 00:00:00,South,Fluorescent Highlighters by Dixon,15.92
7665,2020-10-22 00:00:00,South,Tenex Chairmats For Use with Hard Floors,129.92
7666,2022-10-04 00:00:00,East,Ibico Plastic Spiral Binding Combs,30.4
7667,2022-10-04 00:00:00,East,Hewlett Packard LaserJet 3310 Copier,5399.91
7668,2022-10-04 00:00:00,East,Letter Size File,119.1
7669,2021-11-27 00:00:00,East,Xerox 1977,40.08
7670,2021-11-27 00:00:00,East,Xerox 1884,59.94
7671,2021-11-27 00:00:00,East,Logitech G35 7.1-Channel Surround Sound Headset,259.98
7672,2021-11-27 00:00:00,East,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",170.98
7673,2021-11-27 00:00:00,East,"Tensor ""Hersey Kiss"" Styled Floor Lamp",38.97
7674,2021-11-27 00:00:00,East,Xerox 197,154.9
7675,2021-11-27 00:00:00,East,Hon Non-Folding Utility Tables,446.068
7676,2023-05-06 00:00:00,West,Eureka The Boss Cordless Rechargeable Stick Vac,152.94
7677,2020-10-08 00:00:00,South,"Maxell 74 Minute CDR, 10/Pack",23.472
7678,2020-12-31 00:00:00,East,Xerox 1917,195.64
7679,2020-12-31 00:00:00,East,Xerox 1970,14.94
7680,2020-12-31 00:00:00,East,Plantronics Savi W720 Multi-Device Wireless Headset System,1687.8
7681,2020-12-31 00:00:00,East,Sauder Inglewood Library Bookcases,341.96
7682,2020-12-31 00:00:00,East,"Global Fabric Manager's Chair, Dark Gray",605.88
7683,2021-04-28 00:00:00,Central,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,186.732
7684,2021-04-28 00:00:00,Central,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,3812.97
7685,2021-02-14 00:00:00,East,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",26.424
7686,2021-02-14 00:00:00,East,Samsung Galaxy S4,625.99
7687,2022-11-25 00:00:00,Central,Chromcraft Round Conference Tables,1568.61
7688,2022-11-25 00:00:00,Central,Wilson Jones International Size A4 Ring Binders,17.3
7689,2022-11-25 00:00:00,Central,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,160
7690,2023-07-15 00:00:00,South,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,179.94
7691,2023-07-15 00:00:00,South,Hon 5100 Series Wood Tables,872.94
7692,2023-07-15 00:00:00,South,Xerox 1999,12.96
7693,2020-12-29 00:00:00,West,Alphabetical Labels for Top Tab Filing,88.8
7694,2020-12-29 00:00:00,West,HTC One,319.968
7695,2022-03-22 00:00:00,West,"Global Stack Chair with Arms, Black",167.888
7696,2023-07-02 00:00:00,Central,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",163.96
7697,2023-07-02 00:00:00,Central,Wilson Jones Four-Pocket Poly Binders,5.232
7698,2023-12-14 00:00:00,East,Canon PC1080F Personal Copier,1199.98
7699,2023-12-14 00:00:00,East,Safco Industrial Shelving,73.85
7700,2023-12-14 00:00:00,East,Acme Office Executive Series Stainless Steel Trimmers,25.71
7701,2023-12-14 00:00:00,East,"Acco Banker's Clasps, 5 3/4""-Long",17.28
7702,2023-12-14 00:00:00,East,Bretford Rectangular Conference Table Tops,526.582
7703,2022-08-26 00:00:00,Central,Xerox 1950,11.56
7704,2022-08-26 00:00:00,Central,ClearSounds CSC500 Amplified Spirit Phone Corded phone,209.97
7705,2022-08-26 00:00:00,Central,Hon 4060 Series Tables,447.84
7706,2022-08-26 00:00:00,Central,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,479.97
7707,2022-08-26 00:00:00,Central,Newell 335,8.64
7708,2023-10-15 00:00:00,West,Avery Hi-Liter Smear-Safe Highlighters,11.68
7709,2020-10-25 00:00:00,East,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",40.776
7710,2020-10-25 00:00:00,East,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",13.698
7711,2021-04-02 00:00:00,West,Samsung HM1900 Bluetooth Headset,87.8
7712,2023-10-28 00:00:00,South,"Computer Room Manger, 14""",77.952
7713,2023-10-28 00:00:00,South,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",147.184
7714,2023-10-28 00:00:00,South,Xerox 1936,47.952
7715,2020-12-05 00:00:00,West,Fellowes 8 Outlet Superior Workstation Surge Protector,250.26
7716,2023-11-03 00:00:00,East,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",40.776
7717,2021-01-06 00:00:00,West,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",29.6
7718,2021-01-06 00:00:00,West,Recycled Pressboard Report Cover with Reinforced Top Hinge,1.938
7719,2023-09-09 00:00:00,West,Microsoft Wireless Mobile Mouse 4000,159.96
7720,2021-01-05 00:00:00,East,Newell 34,59.52
7721,2021-01-05 00:00:00,East,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",17.48
7722,2021-01-05 00:00:00,East,Wilson Jones data.warehouse D-Ring Binders with DublLock,13.168
7723,2023-04-16 00:00:00,West,Hoover Commercial SteamVac,40.74
7724,2021-09-10 00:00:00,Central,Global Commerce Series Low-Back Swivel/Tilt Chairs,179.886
7725,2022-09-25 00:00:00,East,Hoover Shoulder Vac Commercial Portable Vacuum,286.256
7726,2022-09-25 00:00:00,East,Eldon Gobal File Keepers,24.224
7727,2022-09-25 00:00:00,East,"SAFCO Commercial Wire Shelving, Black",331.536
7728,2021-03-16 00:00:00,East,Avery Hi-Liter Smear-Safe Highlighters,17.52
7729,2022-11-26 00:00:00,Central,DIXON Ticonderoga Erasable Checking Pencils,17.856
7730,2022-09-26 00:00:00,South,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),431.976
7731,2023-06-13 00:00:00,West,"Global Wood Trimmed Manager's Task Chair, Khaki",291.136
7732,2023-09-18 00:00:00,Central,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,114.848
7733,2023-06-02 00:00:00,Central,Xerox 1977,10.688
7734,2022-05-15 00:00:00,East,"TOPS Voice Message Log Book, Flash Format",15.232
7735,2023-09-15 00:00:00,West,BIC Brite Liner Highlighters,12.42
7736,2022-08-22 00:00:00,West,Xerox 202,19.44
7737,2020-05-30 00:00:00,East,Wilson Jones Legal Size Ring Binders,70.368
7738,2023-12-18 00:00:00,South,Newell 310,12.672
7739,2023-07-30 00:00:00,East,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,89.95
7740,2020-11-21 00:00:00,West,Tops Wirebound Message Log Books,6.58
7741,2020-11-21 00:00:00,West,Kensington Expert Mouse Optical USB Trackball for PC or Mac,94.99
7742,2021-09-24 00:00:00,West,Samsung HM1900 Bluetooth Headset,35.12
7743,2023-08-20 00:00:00,West,Xerox 203,25.92
7744,2022-06-17 00:00:00,East,Ibico Presentation Index for Binding Systems,7.96
7745,2022-06-17 00:00:00,East,Wireless Extenders zBoost YX545 SOHO Signal Booster,566.97
7746,2022-06-17 00:00:00,East,Newell 35,9.84
7747,2021-12-19 00:00:00,Central,Maxell 4.7GB DVD+RW 3/Pack,25.488
7748,2021-05-31 00:00:00,East,Bagged Rubber Bands,7.56
7749,2021-06-18 00:00:00,South,"Seth Thomas 8 1/2"" Cubicle Clock",60.84
7750,2021-06-18 00:00:00,South,Tennsco Double-Tier Lockers,450.04
7751,2021-06-18 00:00:00,South,Wilson Jones International Size A4 Ring Binders,34.6
7752,2021-06-18 00:00:00,South,Cisco SPA301,467.97
7753,2021-06-18 00:00:00,South,JM Magazine Binder,33.02
7754,2021-11-30 00:00:00,South,Dana Swing-Arm Lamps,17.088
7755,2021-12-21 00:00:00,East,"OIC #2 Pencils, Medium Soft",3.008
7756,2023-11-17 00:00:00,South,Xerox 1938,268.24
7757,2023-11-17 00:00:00,South,Plantronics S12 Corded Telephone Headset System,431.16
7758,2023-11-13 00:00:00,East,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",43.6
7759,2023-11-13 00:00:00,East,"Deflect-o EconoMat Nonstudded, No Bevel Mat",154.95
7760,2022-10-24 00:00:00,Central,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",15.552
7761,2020-12-06 00:00:00,South,Xerox 1909,42.208
7762,2023-12-03 00:00:00,Central,Xerox 1998,10.368
7763,2023-09-26 00:00:00,West,Prang Drawing Pencil Set,2.224
7764,2021-02-03 00:00:00,South,Staple envelope,74.52
7765,2023-08-12 00:00:00,East,Newell 312,17.52
7766,2023-08-12 00:00:00,East,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,1779.9
7767,2023-08-12 00:00:00,East,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,219.9
7768,2021-08-24 00:00:00,West,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",7.152
7769,2023-11-12 00:00:00,South,Xerox 1968,26.72
7770,2022-08-01 00:00:00,West,Apple iPhone 5,1039.728
7771,2022-08-01 00:00:00,West,Belkin F5C206VTEL 6 Outlet Surge,45.96
7772,2022-11-25 00:00:00,East,GBC Ibimaster 500 Manual ProClick Binding System,456.588
7773,2022-11-25 00:00:00,East,Cubify CubeX 3D Printer Double Head Print,4499.985
7774,2022-11-25 00:00:00,East,NETGEAR RangeMax WNR1000 Wireless Router,59.976
7775,2022-04-13 00:00:00,West,Poly String Tie Envelopes,6.12
7776,2020-12-27 00:00:00,West,Staple holder,10.98
7777,2020-12-27 00:00:00,West,Staples,7.86
7778,2020-12-27 00:00:00,West,Advantus Rolling Storage Box,51.45
7779,2020-12-27 00:00:00,West,GBC VeloBind Cover Sets,37.056
7780,2022-04-18 00:00:00,South,Eureka The Boss Cordless Rechargeable Stick Vac,203.92
7781,2022-04-18 00:00:00,South,"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black",29.56
7782,2021-03-08 00:00:00,Central,Avery Premier Heavy-Duty Binder with Round Locking Rings,8.568
7783,2022-11-04 00:00:00,South,Eldon Portable Mobile Manager,45.248
7784,2022-11-04 00:00:00,South,BPI Conference Tables,876.3
7785,2022-11-04 00:00:00,South,Premier Electric Letter Opener,185.376
7786,2020-11-29 00:00:00,East,Avery 485,25.06
7787,2022-05-17 00:00:00,Central,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",2.89
7788,2022-05-17 00:00:00,Central,Acco Hot Clips Clips to Go,7.896
7789,2022-05-17 00:00:00,Central,Flat Face Poster Frame,22.608
7790,2022-05-17 00:00:00,Central,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",30.528
7791,2023-09-19 00:00:00,East,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",4.842
7792,2022-12-19 00:00:00,Central,Wilson Jones Easy Flow II Sheet Lifters,1.8
7793,2023-10-12 00:00:00,Central,Logitech Wireless Touch Keyboard K400,39.984
7794,2021-12-12 00:00:00,West,Xerox 1930,32.4
7795,2021-12-12 00:00:00,West,Xerox 1916,97.88
7797,2021-10-02 00:00:00,East,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",26.9
7798,2023-03-24 00:00:00,East,"#10 White Business Envelopes,4 1/8 x 9 1/2",47.01
7799,2023-03-24 00:00:00,East,Samsung Galaxy S4 Mini,469.99
7800,2023-03-24 00:00:00,East,Global Deluxe Steno Chair,207.846
7801,2023-06-01 00:00:00,East,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",324.744
7802,2020-03-24 00:00:00,West,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",40.48
7803,2021-09-22 00:00:00,South,Avery 510,12
7804,2021-09-22 00:00:00,South,Tennsco Double-Tier Lockers,720.064
7805,2021-09-22 00:00:00,South,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",25.424
7806,2021-09-22 00:00:00,South,Newell 310,2.816
7807,2021-09-22 00:00:00,South,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",3.204
7808,2022-01-08 00:00:00,South,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",30.828
7809,2022-01-08 00:00:00,South,Newell 319,47.616
7810,2022-01-08 00:00:00,South,Avaya 5410 Digital phone,108.784
7811,2022-02-14 00:00:00,East,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",4.77
7812,2022-02-14 00:00:00,East,Economy #2 Pencils,7.98
7813,2022-02-14 00:00:00,East,Bevis Boat-Shaped Conference Table,550.431
7814,2022-02-14 00:00:00,East,Regeneration Desk Collection,10.56
7815,2023-06-08 00:00:00,West,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",1497.666
7816,2023-06-08 00:00:00,West,Shocksock Galaxy S4 Armband,17.52
7817,2022-10-21 00:00:00,West,Panasonic KP-150 Electric Pencil Sharpener,113.22
7818,2022-10-21 00:00:00,West,Xerox 193,35.88
7819,2022-10-21 00:00:00,West,Ibico EPK-21 Electric Binding System,4535.976
7820,2023-01-26 00:00:00,West,Binder Clips by OIC,11.84
7821,2023-12-08 00:00:00,East,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",592.74
7822,2022-10-21 00:00:00,South,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",111.672
7823,2020-08-26 00:00:00,East,Newell 340,8.64
7824,2020-08-26 00:00:00,East,Plantronics Audio 478 Stereo USB Headset,149.97
7825,2020-05-16 00:00:00,West,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",232.88
7826,2021-02-03 00:00:00,East,"Global Fabric Manager's Chair, Dark Gray",90.882
7827,2023-10-31 00:00:00,Central,ClearOne Communications CHAT 70 OC Speaker Phone,508.768
7828,2023-10-31 00:00:00,Central,"#10 Gummed Flap White Envelopes, 100/Box",9.912
7829,2021-04-26 00:00:00,West,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,63.936
7830,2021-04-26 00:00:00,West,Newell 345,59.52
7831,2021-04-26 00:00:00,West,RCA ViSYS 25825 Wireless digital phone,311.976
7832,2021-04-26 00:00:00,West,GBC Premium Transparent Covers with Diagonal Lined Pattern,50.352
7833,2022-05-09 00:00:00,Central,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,19.136
7834,2021-01-24 00:00:00,South,Crayola Colored Pencils,13.12
7835,2021-04-13 00:00:00,West,"Iceberg OfficeWorks 42"" Round Tables",241.568
7836,2021-04-13 00:00:00,West,Polycom CX600 IP Phone VoIP phone,479.92
7837,2021-09-25 00:00:00,West,Global Super Steno Chair,307.136
7838,2021-09-25 00:00:00,West,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",12.6
7839,2021-09-25 00:00:00,West,Logitech G602 Wireless Gaming Mouse,159.98
7840,2020-03-28 00:00:00,Central,Poly String Tie Envelopes,6.12
7841,2020-03-28 00:00:00,Central,Hon 94000 Series Round Tables,1184.72
7842,2022-07-17 00:00:00,East,Belkin F5C206VTEL 6 Outlet Surge,45.96
7843,2020-04-19 00:00:00,South,GBC Durable Plastic Covers,58.05
7844,2020-04-19 00:00:00,South,Xerox 232,71.28
7845,2023-07-21 00:00:00,Central,Hon 61000 Series Interactive Training Tables,124.404
7846,2021-09-27 00:00:00,South,Xerox 1988,154.9
7847,2021-09-27 00:00:00,South,Cisco SPA301,1871.88
7848,2022-02-27 00:00:00,Central,DAX Two-Tone Silver Metal Document Frame,16.192
7849,2022-05-02 00:00:00,Central,Akro Stacking Bins,18.936
7850,2022-05-02 00:00:00,Central,Sterilite Show Offs Storage Containers,12.672
7851,2022-05-02 00:00:00,Central,Avery 502,5.04
7852,2020-12-09 00:00:00,Central,Astroparche Fine Business Paper,8.448
7853,2020-12-09 00:00:00,Central,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,20.388
7854,2021-12-25 00:00:00,West,Xerox 1949,9.96
7855,2023-12-07 00:00:00,South,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",320.64
7856,2023-12-07 00:00:00,South,Memorex Micro Travel Drive 8 GB,52
7857,2020-05-30 00:00:00,East,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",25.584
7858,2020-05-30 00:00:00,East,Geemarc AmpliPOWER60,464
7859,2020-05-30 00:00:00,East,Honeywell Quietcare HEPA Air Cleaner,235.95
7860,2020-05-30 00:00:00,East,Xerox 1948,39.96
7861,2023-03-02 00:00:00,East,GBC VeloBind Cover Sets,18.528
7862,2021-10-12 00:00:00,West,Kingston Digital DataTraveler 16GB USB 2.0,17.9
7863,2021-10-12 00:00:00,West,"Contico 72""H Heavy-Duty Storage System",81.96
7864,2021-07-14 00:00:00,West,SAFCO Boltless Steel Shelving,272.736
7865,2021-07-14 00:00:00,West,Xerox 1899,18.496
7866,2021-07-14 00:00:00,West,SAFCO Arco Folding Chair,441.92
7867,2021-07-14 00:00:00,West,"Hon Metal Bookcases, Black",127.764
7868,2020-11-19 00:00:00,West,Xerox 1888,166.44
7869,2022-05-27 00:00:00,West,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",13.38
7870,2023-07-03 00:00:00,South,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,24
7871,2023-09-25 00:00:00,East,Security-Tint Envelopes,24.448
7872,2022-10-03 00:00:00,West,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,6.16
7873,2022-10-03 00:00:00,West,Global Deluxe High-Back Manager's Chair,915.136
7874,2022-10-03 00:00:00,West,Xerox 1900,8.56
7875,2022-10-03 00:00:00,West,Xerox 1891,97.82
7876,2023-09-09 00:00:00,West,Xerox 1930,31.104
7877,2023-09-09 00:00:00,West,Belkin 7-Outlet SurgeMaster Home Series,11.176
7878,2021-03-12 00:00:00,South,Avery 518,5.04
7879,2022-11-29 00:00:00,Central,"Tenex Chairmat w/ Average Lip, 45"" x 53""",242.176
7880,2022-06-14 00:00:00,East,Global Adaptabilities Conference Tables,337.176
7881,2023-12-03 00:00:00,West,Newell 344,13.344
7884,2023-12-03 00:00:00,West,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",10.32
7885,2023-12-03 00:00:00,West,"Elite 5"" Scissors",47.32
7886,2023-12-03 00:00:00,West,Staple-based wall hangings,23.376
7887,2023-12-03 00:00:00,West,"Eldon Image Series Desk Accessories, Burgundy",16.72
7888,2023-12-03 00:00:00,West,DAX Two-Tone Silver Metal Document Frame,16.192
7889,2022-08-16 00:00:00,West,Xerox 1931,32.4
7890,2022-12-25 00:00:00,South,Newell 327,19.89
