Order ID,Order Date,Ship Date,Shipping ID,Customer ID,Postal Code ID,Product ID,Shipping Duration,Sales,Quantity,Discount,Profit,Regional Sales Manager ID
CA-2020-111178,15/06/2020,22/06/2020,4,TD-20995,357,OFF-AR-10001954,7,19.56,5,20%,1.71,3
CA-2020-135167,15/06/2020,20/06/2020,4,SC-20800,518,OFF-AR-10002399,5,4.26,1,0%,1.75,1
CA-2020-169691,15/06/2020,18/06/2020,1,Dp-13240,309,OFF-ST-10001291,3,84.55,5,0%,22.83,3
CA-2020-169691,15/06/2020,18/06/2020,1,Dp-13240,309,OFF-LA-10002312,3,44.4,3,0%,22.2,3
CA-2020-169691,15/06/2020,18/06/2020,1,Dp-13240,309,OFF-PA-10003022,3,17.94,3,0%,8.79,3
CA-2020-129462,16/06/2020,21/06/2020,3,JE-15745,214,OFF-AP-10003884,5,180.66,3,0%,50.58,4
CA-2020-155873,16/06/2020,21/06/2020,4,AB-10255,509,OFF-PA-10001815,5,192.16,4,0%,92.24,1
CA-2020-155873,16/06/2020,21/06/2020,4,AB-10255,509,OFF-SU-10001165,5,16.68,2,0%,4.34,1
CA-2020-155873,16/06/2020,21/06/2020,4,AB-10255,509,OFF-PA-10001246,5,19.44,3,0%,9.33,1
CA-2020-129462,16/06/2020,21/06/2020,3,JE-15745,214,FUR-CH-10000665,5,301.96,2,0%,90.59,4
CA-2020-129462,16/06/2020,21/06/2020,3,JE-15745,214,TEC-PH-10001557,5,191.98,2,0%,51.83,4
CA-2020-129462,16/06/2020,21/06/2020,3,JE-15745,214,TEC-PH-10002085,5,65.99,1,0%,17.16,4
CA-2020-105214,16/06/2020,19/06/2020,1,TS-21610,580,OFF-PA-10001776,3,18.54,2,0%,8.71,1
CA-2020-111269,16/06/2020,18/06/2020,3,CS-12355,219,TEC-AC-10001606,2,479.95,6,20%,107.99,2
CA-2020-111269,16/06/2020,18/06/2020,3,CS-12355,219,OFF-AR-10001427,2,23.92,5,20%,1.79,2
CA-2020-105214,16/06/2020,19/06/2020,1,TS-21610,580,FUR-CH-10000015,3,"1,212.96",7,20%,90.97,1
CA-2020-136826,16/06/2020,20/06/2020,4,CB-12535,114,OFF-AR-10003602,4,14.02,3,20%,4.73,4
US-2020-132206,16/06/2020,21/06/2020,4,MK-17905,349,OFF-BI-10000756,5,5.94,7,80%,-8.9,3
CA-2020-165323,17/06/2020,21/06/2020,4,SR-20740,55,TEC-AC-10004992,4,101.34,3,0%,8.11,2
CA-2020-146346,17/06/2020,20/06/2020,1,RA-19945,460,OFF-ST-10001418,3,146.35,3,20%,-32.93,1
CA-2020-131618,17/06/2020,20/06/2020,1,LS-17200,330,OFF-PA-10001892,3,12.22,2,20%,4.43,3
CA-2020-131618,17/06/2020,20/06/2020,1,LS-17200,330,OFF-BI-10000546,3,2.3,4,80%,-3.57,3
CA-2020-131618,17/06/2020,20/06/2020,1,LS-17200,330,OFF-BI-10001294,3,9.36,4,80%,-16.38,3
CA-2020-118437,17/06/2020,21/06/2020,3,PF-19165,628,OFF-ST-10003722,4,14.03,1,0%,4.07,1
CA-2020-118437,17/06/2020,21/06/2020,3,PF-19165,628,FUR-FU-10004848,4,155.25,3,0%,46.58,1
CA-2020-157833,17/06/2020,20/06/2020,1,KD-16345,580,OFF-BI-10001721,3,51.31,3,20%,17.96,1
CA-2020-165323,17/06/2020,21/06/2020,4,SR-20740,55,TEC-MA-10003673,4,"3,404.50",5,0%,"1,668.21",2
CA-2020-112753,18/06/2020,23/06/2020,4,CC-12670,517,OFF-PA-10002036,5,38.88,6,0%,19.05,1
CA-2020-162712,18/06/2020,20/06/2020,3,NK-18490,443,OFF-PA-10000167,2,74.35,3,20%,23.24,3
CA-2020-112753,18/06/2020,23/06/2020,4,CC-12670,517,FUR-BO-10004015,5,917.92,9,15%,75.59,1
US-2020-102288,19/06/2020,23/06/2020,4,ZC-21910,426,OFF-AP-10002906,4,0.44,1,80%,-1.11,3
CA-2020-128944,19/06/2020,21/06/2020,3,KH-16330,220,FUR-CH-10000785,2,760.12,6,30%,-43.44,2
CA-2020-154011,19/06/2020,26/06/2020,4,DB-13270,408,OFF-BI-10003166,7,6.89,3,80%,-11.02,3
CA-2020-154011,19/06/2020,26/06/2020,4,DB-13270,408,FUR-TA-10000688,7,457.49,3,30%,-84.96,3
CA-2020-138870,19/06/2020,23/06/2020,4,GA-14515,578,FUR-FU-10002396,4,50.32,4,0%,21.13,1
CA-2020-140844,19/06/2020,23/06/2020,4,AR-10405,56,OFF-PA-10003892,4,97.82,2,0%,45.98,2
CA-2020-138870,19/06/2020,23/06/2020,4,GA-14515,578,OFF-PA-10004438,4,24.56,2,0%,11.54,1
CA-2020-140844,19/06/2020,23/06/2020,4,AR-10405,56,TEC-AC-10001101,4,103.12,8,0%,10.31,2
CA-2020-169999,19/06/2020,26/06/2020,4,JS-15685,56,OFF-ST-10001511,7,129.3,2,0%,6.46,2
CA-2020-128944,19/06/2020,21/06/2020,3,KH-16330,220,FUR-FU-10004909,2,38.78,3,20%,7.27,2
CA-2020-128944,19/06/2020,21/06/2020,3,KH-16330,220,TEC-AC-10001553,2,122.33,9,20%,1.53,2
CA-2020-169999,19/06/2020,26/06/2020,4,JS-15685,56,OFF-BI-10004728,7,11.57,3,20%,3.76,2
CA-2020-141992,19/06/2020,25/06/2020,4,FO-14305,412,OFF-SU-10002557,6,11.18,1,20%,0.84,3
CA-2020-141992,19/06/2020,25/06/2020,4,FO-14305,412,OFF-ST-10003656,6,153.58,2,20%,-32.64,3
US-2020-102288,19/06/2020,23/06/2020,4,ZC-21910,426,OFF-PA-10000740,4,146.18,8,20%,47.51,3
US-2020-102288,19/06/2020,23/06/2020,4,ZC-21910,426,OFF-AP-10004655,4,2.26,1,80%,-5.21,3
US-2020-135986,20/06/2020,27/06/2020,4,PG-18895,102,OFF-PA-10001534,7,32.4,5,0%,15.55,4
CA-2020-132934,20/06/2020,26/06/2020,4,JE-15475,59,TEC-AC-10000927,6,149.95,5,0%,15,2
US-2020-135986,20/06/2020,27/06/2020,4,PG-18895,102,TEC-PH-10003691,7,503.96,4,0%,125.99,4
CA-2020-101434,20/06/2020,27/06/2020,4,TR-21325,43,OFF-LA-10003223,7,9.82,2,0%,4.81,2
CA-2020-101434,20/06/2020,27/06/2020,4,TR-21325,43,TEC-AC-10002402,7,239.97,3,0%,71.99,2
CA-2020-151218,20/06/2020,23/06/2020,1,PJ-19015,170,OFF-ST-10004835,3,4.46,1,20%,0.33,4
CA-2020-106852,20/06/2020,27/06/2020,4,ST-20530,232,OFF-PA-10001639,7,31.1,6,20%,10.89,2
CA-2020-106852,20/06/2020,27/06/2020,4,ST-20530,232,OFF-AR-10003829,7,5.25,2,20%,0.59,2
CA-2020-132934,20/06/2020,26/06/2020,4,JE-15475,59,OFF-BI-10001098,6,51.31,3,20%,18.6,2
CA-2020-124744,21/06/2020,25/06/2020,4,EH-14125,109,OFF-PA-10001970,4,447.84,8,0%,219.44,2
CA-2020-101049,21/06/2020,25/06/2020,3,AS-10240,230,FUR-FU-10004415,4,17.92,5,20%,2.46,2
CA-2020-101049,21/06/2020,25/06/2020,3,AS-10240,230,OFF-BI-10001510,4,41.26,6,70%,-34.38,2
CA-2020-124744,21/06/2020,25/06/2020,4,EH-14125,109,OFF-BI-10002852,4,82.4,5,0%,40.38,2
CA-2020-124744,21/06/2020,25/06/2020,4,EH-14125,109,OFF-BI-10000145,4,6.24,2,0%,3.06,2
CA-2020-165757,22/06/2020,28/06/2020,4,PL-18925,82,OFF-BI-10003166,6,10.33,3,70%,-7.58,2
CA-2020-165757,22/06/2020,28/06/2020,4,PL-18925,82,OFF-BI-10003982,6,31.16,5,70%,-23.89,2
CA-2020-105823,22/06/2020,26/06/2020,4,RB-19465,269,FUR-CH-10000454,4,487.96,2,0%,146.39,3
US-2020-133781,22/06/2020,23/06/2020,1,DC-12850,169,OFF-EN-10004483,1,37.61,3,20%,12.69,4
CA-2020-165757,22/06/2020,28/06/2020,4,PL-18925,82,OFF-ST-10004835,6,8.93,2,20%,0.67,2
CA-2020-155936,22/06/2020,29/06/2020,4,JK-15730,349,OFF-BI-10002432,7,3.04,3,80%,-5.01,3
CA-2020-136350,24/06/2020,26/06/2020,3,GA-14515,54,FUR-FU-10003601,2,276.69,3,0%,49.8,2
CA-2020-122105,24/06/2020,28/06/2020,4,CJ-12010,559,OFF-AR-10004344,4,95.92,8,0%,25.9,1
CA-2020-100384,24/06/2020,01/07/2020,4,NH-18610,534,OFF-AR-10002135,7,385.60,8,0%,111.82,1
CA-2020-100384,24/06/2020,01/07/2020,4,NH-18610,534,OFF-AR-10003514,7,35.82,9,0%,11.82,1
CA-2020-159107,24/06/2020,26/06/2020,3,KT-16480,579,OFF-FA-10001332,2,2.88,1,0%,1.35,1
CA-2020-132955,24/06/2020,28/06/2020,4,SC-20575,18,OFF-BI-10002735,4,102.93,3,0%,48.38,2
US-2020-151316,24/06/2020,30/06/2020,4,MC-17635,358,OFF-PA-10000327,6,10.27,3,20%,3.21,3
CA-2020-105074,24/06/2020,29/06/2020,4,MB-17305,236,OFF-PA-10002666,5,21.74,3,20%,6.8,2
CA-2020-136350,24/06/2020,26/06/2020,3,GA-14515,54,FUR-CH-10001891,2,172.76,2,10%,32.63,2
US-2020-151316,24/06/2020,30/06/2020,4,MC-17635,358,OFF-BI-10004632,6,182.99,3,80%,-320.24,3
US-2020-124821,25/06/2020,29/06/2020,3,AM-10705,623,FUR-TA-10000688,4,871.4,4,0%,148.14,1
CA-2020-116127,25/06/2020,27/06/2020,3,SB-20185,55,FUR-BO-10002213,2,400.78,1,20%,-5.01,2
CA-2020-133648,25/06/2020,02/07/2020,4,ML-17755,611,OFF-LA-10003923,7,71.04,6,20%,26.64,1
CA-2020-133648,25/06/2020,02/07/2020,4,ML-17755,611,OFF-FA-10004395,7,11.3,3,20%,-2.12,1
CA-2020-133648,25/06/2020,02/07/2020,4,ML-17755,611,OFF-AR-10002257,7,5.34,2,20%,0.73,1
CA-2020-134796,25/06/2020,01/07/2020,4,FM-14380,340,TEC-PH-10003505,6,148.48,2,20%,16.7,3
CA-2020-148810,26/06/2020,01/07/2020,4,DR-12880,170,OFF-LA-10004689,5,13.87,6,20%,4.68,4
CA-2020-107132,26/06/2020,30/06/2020,4,SC-20260,53,OFF-PA-10003790,4,68.52,3,0%,31.52,2
CA-2020-107132,26/06/2020,30/06/2020,4,SC-20260,53,OFF-SU-10002503,4,28.40,5,0%,8.24,2
CA-2020-107132,26/06/2020,30/06/2020,4,SC-20260,53,OFF-ST-10001490,4,713.88,4,0%,214.16,2
CA-2020-157091,26/06/2020,01/07/2020,4,DB-13405,247,FUR-FU-10000293,5,526.45,5,0%,31.59,3
CA-2020-163531,26/06/2020,30/06/2020,4,SC-20725,55,TEC-PH-10001425,4,239.97,3,0%,67.19,2
CA-2020-115364,26/06/2020,02/07/2020,4,OT-18730,544,OFF-ST-10002486,6,83.76,12,0%,1.68,1
CA-2020-133256,26/06/2020,27/06/2020,1,TH-21550,269,OFF-PA-10001622,1,4.54,1,0%,2.04,3
CA-2020-133256,26/06/2020,27/06/2020,1,TH-21550,269,OFF-AR-10003158,1,15.92,4,0%,5.41,3
CA-2020-133256,26/06/2020,27/06/2020,1,TH-21550,269,TEC-PH-10002660,1,543.92,8,0%,135.98,3
CA-2020-100636,26/06/2020,30/06/2020,4,DO-13435,56,OFF-ST-10004123,4,272.94,3,0%,0,2
CA-2020-148810,26/06/2020,01/07/2020,4,DR-12880,170,FUR-CH-10001545,5,273.55,3,20%,-13.68,4
CA-2020-107132,26/06/2020,30/06/2020,4,SC-20260,53,OFF-BI-10001071,4,102.37,2,20%,37.11,2
CA-2020-138310,26/06/2020,30/06/2020,4,NP-18700,465,TEC-AC-10001990,4,431.93,9,20%,64.79,1
CA-2020-161410,26/06/2020,03/07/2020,4,CC-12220,83,TEC-PH-10001760,7,358.2,3,40%,41.79,2
CA-2020-161410,26/06/2020,03/07/2020,4,CC-12220,83,TEC-PH-10000673,7,545.92,14,40%,72.79,2
CA-2020-151190,27/06/2020,01/07/2020,4,GT-14710,374,OFF-PA-10000575,4,20.07,3,0%,9.23,3
CA-2020-116988,27/06/2020,29/06/2020,3,PW-19030,622,TEC-AC-10003832,2,"1,287.45",5,0%,244.62,1
CA-2020-116988,27/06/2020,29/06/2020,3,PW-19030,622,OFF-PA-10003848,2,19.44,3,0%,9.33,1
CA-2020-116988,27/06/2020,29/06/2020,3,PW-19030,622,FUR-FU-10001290,2,126.30,3,0%,40.42,1
CA-2020-123638,27/06/2020,04/07/2020,4,MA-17995,69,FUR-CH-10002647,7,191.65,3,10%,31.94,2
CA-2020-100650,29/06/2020,03/07/2020,3,DK-13225,565,OFF-ST-10001780,4,"1,295.78",2,0%,310.99,1
CA-2020-147039,29/06/2020,04/07/2020,4,AA-10315,310,OFF-BI-10004654,5,11.54,2,0%,5.77,3
CA-2020-147039,29/06/2020,04/07/2020,4,AA-10315,310,OFF-AP-10000576,5,362.94,3,0%,90.74,3
CA-2020-138149,29/06/2020,30/06/2020,1,WB-21850,520,OFF-ST-10002974,1,130.71,3,0%,39.21,1
CA-2020-138149,29/06/2020,30/06/2020,1,WB-21850,520,OFF-AR-10000255,1,11.68,2,0%,3.04,1
CA-2020-138149,29/06/2020,30/06/2020,1,WB-21850,520,TEC-AC-10001284,1,62.31,3,0%,22.43,1
CA-2020-143574,29/06/2020,02/07/2020,1,DR-12880,30,FUR-BO-10002598,3,638.82,9,0%,185.26,2
CA-2020-143574,29/06/2020,02/07/2020,1,DR-12880,30,OFF-SU-10002537,3,30.69,3,0%,7.98,2
CA-2020-143574,29/06/2020,02/07/2020,1,DR-12880,30,FUR-FU-10003976,3,25.16,2,0%,8.55,2
CA-2020-138149,29/06/2020,30/06/2020,1,WB-21850,520,OFF-BI-10003091,1,895.92,5,20%,302.37,1
CA-2020-137085,29/06/2020,06/07/2020,4,CT-11995,515,OFF-BI-10000632,7,312.55,9,20%,101.58,1
US-2020-126081,29/06/2020,04/07/2020,4,FC-14335,410,OFF-PA-10003953,5,5.18,1,20%,1.81,3
CA-2020-137449,29/06/2020,30/06/2020,1,ME-17725,412,OFF-AP-10000240,1,21.39,2,80%,-54.55,3
CA-2020-137449,29/06/2020,30/06/2020,1,ME-17725,412,FUR-TA-10002855,1,307.31,3,30%,-39.51,3
CA-2020-137449,29/06/2020,30/06/2020,1,ME-17725,412,FUR-BO-10000780,1,410,3,32%,-96.47,3
CA-2020-163006,30/06/2020,04/07/2020,3,GH-14410,349,FUR-FU-10003799,4,14.22,2,60%,-10.31,3
US-2020-113201,30/06/2020,05/07/2020,4,TT-21220,519,OFF-PA-10000675,5,204.95,5,0%,100.43,1
CA-2020-131695,30/06/2020,06/07/2020,4,RA-19285,55,FUR-FU-10002045,6,22.23,1,0%,9.78,2
CA-2020-131695,30/06/2020,06/07/2020,4,RA-19285,55,OFF-ST-10001476,6,248.57,7,0%,67.11,2
CA-2020-163006,30/06/2020,04/07/2020,3,GH-14410,349,TEC-PH-10002584,4,"1,001.58",2,20%,125.2,3
CA-2020-102946,30/06/2020,05/07/2020,4,VP-21730,512,OFF-BI-10004492,5,75.79,3,20%,25.58,1
CA-2020-125745,30/06/2020,04/07/2020,4,DV-13045,203,FUR-FU-10001591,4,19.52,2,20%,5.37,4
CA-2020-163006,30/06/2020,04/07/2020,3,GH-14410,349,FUR-CH-10000229,4,569.06,3,30%,-178.85,3
CA-2020-164112,30/06/2020,04/07/2020,4,ND-18460,57,OFF-ST-10002615,4,"1,085.42",7,0%,282.21,2
CA-2020-109393,30/06/2020,02/07/2020,3,JC-15775,517,FUR-BO-10003966,2,436,3,15%,5.13,1
US-2020-102890,30/06/2020,30/06/2020,2,SG-20470,54,FUR-TA-10000577,0,"1,044.63",5,40%,-295.98,2
US-2020-148362,01/07/2020,08/07/2020,4,KF-16285,245,OFF-ST-10001128,7,443.92,4,0%,13.32,3
US-2020-148362,01/07/2020,08/07/2020,4,KF-16285,245,OFF-BI-10003656,7,169.99,1,0%,78.2,3
US-2020-148362,01/07/2020,08/07/2020,4,KF-16285,245,OFF-PA-10003441,7,25.92,4,0%,12.44,3
CA-2020-107958,02/07/2020,05/07/2020,1,AH-10120,423,OFF-PA-10000357,3,163.96,5,20%,59.44,3
CA-2020-107958,02/07/2020,05/07/2020,1,AH-10120,423,OFF-BI-10001787,3,5.23,4,80%,-8.11,3
US-2020-129777,03/07/2020,09/07/2020,4,FM-14290,13,OFF-PA-10001970,6,24.56,2,0%,11.54,2
US-2020-126179,03/07/2020,07/07/2020,4,CS-12460,145,TEC-PH-10001557,4,287.97,3,0%,77.75,4
US-2020-126179,03/07/2020,07/07/2020,4,CS-12460,145,FUR-FU-10002554,4,23.99,1,0%,5.52,4
CA-2020-139437,03/07/2020,08/07/2020,4,RD-19585,515,OFF-ST-10002485,5,87.92,4,0%,0.88,1
US-2020-129777,03/07/2020,09/07/2020,4,FM-14290,13,TEC-AC-10003590,6,258.9,10,0%,93.2,2
CA-2020-140053,03/07/2020,10/07/2020,4,CA-12265,505,FUR-FU-10003708,7,545.85,9,0%,114.63,1
CA-2020-169124,03/07/2020,10/07/2020,4,MB-17305,597,FUR-FU-10001215,7,129.39,3,0%,54.34,1
CA-2020-106747,03/07/2020,04/07/2020,1,TS-21505,20,FUR-FU-10004188,1,102.3,1,0%,26.6,2
CA-2020-168109,03/07/2020,03/07/2020,2,JK-15640,622,TEC-AC-10003628,0,59.98,2,0%,26.39,1
CA-2020-168109,03/07/2020,03/07/2020,2,JK-15640,622,TEC-AC-10002049,0,"1,687.80",4,0%,742.63,1
CA-2020-121503,03/07/2020,06/07/2020,3,FH-14275,424,OFF-PA-10001878,3,273.9,7,20%,92.44,3
US-2020-111024,03/07/2020,06/07/2020,3,SZ-20035,222,OFF-PA-10000174,3,32.9,4,20%,11.1,2
US-2020-111024,03/07/2020,06/07/2020,3,SZ-20035,222,OFF-PA-10002246,3,30.96,6,20%,11.22,2
CA-2020-168109,03/07/2020,03/07/2020,2,JK-15640,622,TEC-MA-10001148,0,"2,395.20",6,20%,209.58,1
CA-2020-168109,03/07/2020,03/07/2020,2,JK-15640,622,TEC-PH-10000702,0,7.99,1,20%,2.7,1
CA-2020-124828,03/07/2020,04/07/2020,1,YS-21880,110,OFF-AR-10003514,1,9.55,3,20%,1.55,4
US-2020-166233,03/07/2020,09/07/2020,4,MO-17950,126,TEC-AC-10002167,6,24,2,20%,-2.7,4
CA-2020-111647,03/07/2020,07/07/2020,4,RD-19585,401,TEC-PH-10002726,4,167.97,4,20%,62.99,3
CA-2020-121503,03/07/2020,06/07/2020,3,FH-14275,424,TEC-MA-10003674,3,597.13,3,40%,49.76,3
US-2020-111024,03/07/2020,06/07/2020,3,SZ-20035,222,FUR-TA-10002041,3,215.15,2,40%,-103.99,2
CA-2020-100223,05/07/2020,10/07/2020,4,LS-16945,412,OFF-PA-10002195,5,31.1,6,20%,11.28,3
CA-2020-100223,05/07/2020,10/07/2020,4,LS-16945,412,FUR-FU-10003601,5,332.03,9,60%,-348.63,3
CA-2020-100223,05/07/2020,10/07/2020,4,LS-16945,412,OFF-BI-10003429,5,11.39,9,80%,-17.66,3
CA-2020-104388,05/07/2020,07/07/2020,1,DK-12835,373,TEC-PH-10002293,2,79.96,4,0%,22.39,3
CA-2020-100223,05/07/2020,10/07/2020,4,LS-16945,412,OFF-BI-10004492,5,6.32,1,80%,-10.42,3
CA-2020-100223,05/07/2020,10/07/2020,4,LS-16945,412,OFF-PA-10000232,5,15.55,3,20%,5.64,3
US-2020-124303,06/07/2020,13/07/2020,4,FH-14365,80,OFF-BI-10000343,7,2.95,2,70%,-2.26,2
US-2020-152492,06/07/2020,06/07/2020,2,AH-10585,167,FUR-CH-10000155,0,239.24,1,20%,23.92,4
US-2020-124303,06/07/2020,13/07/2020,4,FH-14365,80,OFF-PA-10002749,7,16.06,3,20%,5.82,2
US-2020-101784,06/07/2020,11/07/2020,4,PO-18850,516,FUR-CH-10001146,5,122.14,3,20%,-13.74,1
US-2020-169551,07/07/2020,09/07/2020,1,RL-19615,80,OFF-ST-10004835,2,13.39,3,20%,1,2
CA-2020-155152,07/07/2020,09/07/2020,3,MP-17965,15,TEC-AC-10004353,2,252,4,0%,93.24,2
CA-2020-105053,07/07/2020,09/07/2020,3,CS-12355,62,OFF-BI-10001634,2,17.47,3,20%,6.33,2
US-2020-169551,07/07/2020,09/07/2020,1,RL-19615,80,OFF-PA-10004100,2,15.55,3,20%,5.44,2
CA-2020-106824,07/07/2020,11/07/2020,4,AT-10735,520,OFF-FA-10001135,4,5.94,3,0%,0.12,1
US-2020-169551,07/07/2020,09/07/2020,1,RL-19615,80,TEC-AC-10002018,2,16.78,3,20%,4.82,2
US-2020-169551,07/07/2020,09/07/2020,1,RL-19615,80,TEC-AC-10003033,2,527.92,2,20%,85.79,2
US-2020-169551,07/07/2020,09/07/2020,1,RL-19615,80,FUR-BO-10001519,2,87.21,3,50%,-45.35,2
US-2020-169551,07/07/2020,09/07/2020,1,RL-19615,80,TEC-PH-10001363,2,683.99,2,40%,-114,2
CA-2020-138464,08/07/2020,12/07/2020,4,VF-21715,623,OFF-AR-10003560,4,18.24,3,0%,6.2,1
CA-2020-134306,08/07/2020,12/07/2020,4,TD-20995,6,OFF-PA-10000249,4,24.56,2,0%,11.54,2
CA-2020-134306,08/07/2020,12/07/2020,4,TD-20995,6,OFF-AR-10001374,4,12.96,2,0%,4.15,2
CA-2020-140480,08/07/2020,12/07/2020,4,HE-14800,85,FUR-FU-10001057,4,39.98,2,0%,9.2,2
CA-2020-111759,08/07/2020,12/07/2020,4,MR-17545,621,OFF-PA-10003127,4,52.76,2,0%,24.27,1
CA-2020-134306,08/07/2020,12/07/2020,4,TD-20995,6,OFF-AR-10004027,4,7.56,3,0%,3.1,2
CA-2020-138464,08/07/2020,12/07/2020,4,VF-21715,623,FUR-FU-10003142,4,15.84,3,0%,4.91,1
CA-2020-140480,08/07/2020,12/07/2020,4,HE-14800,85,TEC-AC-10002473,4,141.9,5,0%,58.18,2
CA-2020-140480,08/07/2020,12/07/2020,4,HE-14800,85,OFF-AR-10004010,4,174.95,5,0%,45.49,2
CA-2020-138464,08/07/2020,12/07/2020,4,VF-21715,623,OFF-AR-10004757,4,13.12,4,0%,4.33,1
CA-2020-140480,08/07/2020,12/07/2020,4,HE-14800,85,FUR-FU-10003247,4,83.92,4,0%,5.87,2
CA-2020-140480,08/07/2020,12/07/2020,4,HE-14800,85,OFF-AR-10001419,4,28.91,7,0%,8.67,2
CA-2020-108560,08/07/2020,15/07/2020,4,JC-15385,617,OFF-LA-10003930,7,786.48,8,0%,385.38,1
CA-2020-108560,08/07/2020,15/07/2020,4,JC-15385,617,FUR-FU-10002937,7,198.46,2,0%,99.23,1
CA-2020-108560,08/07/2020,15/07/2020,4,JC-15385,617,TEC-AC-10003063,7,50,2,0%,10.5,1
CA-2020-133249,08/07/2020,11/07/2020,1,SZ-20035,526,FUR-FU-10001588,3,145.9,5,0%,62.74,1
CA-2020-150189,08/07/2020,10/07/2020,1,VG-21790,581,OFF-LA-10002762,2,75.18,6,0%,35.33,1
CA-2020-108560,08/07/2020,15/07/2020,4,JC-15385,617,OFF-BI-10001107,7,23.17,2,20%,7.82,1
CA-2020-138464,08/07/2020,12/07/2020,4,VF-21715,623,OFF-BI-10001543,4,86.38,3,20%,30.23,1
CA-2020-132122,09/07/2020,14/07/2020,4,JH-15820,347,OFF-ST-10003692,5,228.92,5,20%,14.31,3
CA-2020-121083,09/07/2020,15/07/2020,4,JF-15190,26,TEC-PH-10001336,6,257.98,2,0%,74.81,2
CA-2020-121083,09/07/2020,15/07/2020,4,JF-15190,26,OFF-PA-10001497,6,274.8,5,0%,134.65,2
CA-2020-121083,09/07/2020,15/07/2020,4,JF-15190,26,OFF-ST-10002554,6,195.64,4,0%,3.91,2
CA-2020-121083,09/07/2020,15/07/2020,4,JF-15190,26,OFF-AR-10002987,6,119.04,6,0%,48.81,2
CA-2020-115651,09/07/2020,12/07/2020,1,NS-18640,347,OFF-AR-10001130,3,8.84,5,20%,2.98,3
CA-2020-145128,09/07/2020,14/07/2020,4,SM-20320,257,FUR-FU-10000293,5,526.45,5,0%,31.59,3
CA-2020-115651,09/07/2020,12/07/2020,1,NS-18640,347,OFF-AP-10000055,3,58.46,9,80%,-146.16,3
US-2020-100209,09/07/2020,15/07/2020,4,TD-20995,607,OFF-BI-10002012,6,1.08,2,70%,-0.79,1
CA-2020-169012,10/07/2020,14/07/2020,4,BF-11275,145,OFF-AP-10003278,4,41.91,3,0%,10.9,4
CA-2020-128629,10/07/2020,14/07/2020,3,BP-11155,145,FUR-FU-10000771,4,18.84,3,0%,7.91,4
CA-2020-127460,10/07/2020,14/07/2020,4,FG-14260,344,OFF-ST-10004340,4,298.46,6,20%,26.12,3
CA-2020-127656,11/07/2020,17/07/2020,4,NW-18400,283,OFF-AR-10001166,6,30.32,4,0%,11.82,3
CA-2020-164959,11/07/2020,15/07/2020,4,KN-16390,515,OFF-LA-10004272,4,8.67,3,0%,4.07,1
CA-2020-162015,11/07/2020,18/07/2020,4,KB-16240,520,TEC-AC-10003832,7,"1,287.45",5,0%,244.62,1
CA-2020-162015,11/07/2020,18/07/2020,4,KB-16240,520,OFF-AP-10003040,7,168.1,5,0%,43.71,1
CA-2020-156818,11/07/2020,13/07/2020,3,JD-16015,53,TEC-AC-10002323,2,132.6,6,0%,17.24,2
CA-2020-136623,11/07/2020,16/07/2020,4,TS-21430,544,OFF-BI-10003708,5,29.8,5,20%,9.31,1
CA-2020-136623,11/07/2020,16/07/2020,4,TS-21430,544,TEC-PH-10000004,5,71.95,6,20%,5.4,1
CA-2020-106047,12/07/2020,18/07/2020,4,CS-11860,238,OFF-PA-10000791,6,3.82,1,20%,1.19,2
CA-2020-102155,13/07/2020,17/07/2020,4,RR-19525,369,OFF-PA-10003673,4,13.56,2,0%,6.24,3
CA-2020-102155,13/07/2020,17/07/2020,4,RR-19525,369,OFF-ST-10001496,4,360.38,2,0%,93.7,3
CA-2020-136364,13/07/2020,17/07/2020,3,MH-17455,82,FUR-FU-10002501,4,91.01,9,20%,19.34,2
CA-2020-136364,13/07/2020,17/07/2020,3,MH-17455,82,TEC-PH-10003885,4,39.59,1,40%,-7.26,2
CA-2020-121048,14/07/2020,18/07/2020,4,TC-21295,562,OFF-BI-10004022,4,4.45,2,20%,1.45,1
US-2020-161935,14/07/2020,18/07/2020,4,JL-15835,223,OFF-PA-10000605,4,9.25,2,20%,3.35,2
US-2020-161935,14/07/2020,18/07/2020,4,JL-15835,223,OFF-ST-10003455,4,62.04,5,20%,4.65,2
US-2020-161935,14/07/2020,18/07/2020,4,JL-15835,223,FUR-FU-10002937,4,396.92,5,20%,148.85,2
US-2020-161935,14/07/2020,18/07/2020,4,JL-15835,223,OFF-AR-10004757,4,13.12,5,20%,2.13,2
US-2020-161935,14/07/2020,18/07/2020,4,JL-15835,223,OFF-ST-10001837,4,239.46,7,20%,17.96,2
CA-2020-121048,14/07/2020,18/07/2020,4,TC-21295,562,TEC-PH-10004977,4,470.38,3,20%,52.92,1
US-2020-161935,14/07/2020,18/07/2020,4,JL-15835,223,TEC-PH-10000560,4,"1,889.95",9,40%,-377.99,2
CA-2020-121048,14/07/2020,18/07/2020,4,TC-21295,562,OFF-AR-10004042,4,71.92,4,0%,20.86,1
CA-2020-121048,14/07/2020,18/07/2020,4,TC-21295,562,FUR-FU-10003601,4,276.69,3,0%,49.8,1
CA-2020-121048,14/07/2020,18/07/2020,4,TC-21295,562,FUR-FU-10002960,4,18.84,3,0%,7.91,1
